Codeshare,DestinationAirport,Equipment,Index,SourceAirport,Stops
"",LAX,321,58812,CLT,0
"",LAX,321 319 320,6549,PHX,0
"",LAX,321 319 320,60168,PHX,0
"",LAX,321 320,6457,PHL,0
"",LAX,321 320,8433,YYZ,0
"",LAX,321 320,60075,PHL,0
"",LAX,32B 762,5622,JFK,0
"",LAX,32B 762,59439,JFK,0
"",LAX,332,7178,DUS,0
"",LAX,332,21895,SVO,0
"",LAX,332,24807,NAN,0
"",LAX,332,30634,HNL,0
"",LAX,332,51102,SVO,0
"",LAX,343,39780,ZRH,0
"",LAX,343,47074,PPT,0
"",LAX,343,52972,CDG,0
"",LAX,343,52981,PPT,0
"",LAX,343 744,46194,MNL,0
"",LAX,346,38617,MUC,0
"",LAX,346,42136,PVG,0
"",LAX,346 342,32701,MAD,0
"",LAX,346 343,12813,MAD,0
"",LAX,346 343 744,61777,LHR,0
"",LAX,380,18158,CAN,0
"",LAX,388,13992,DXB,0
"",LAX,388,23194,DXB,0
"",LAX,388,46996,MEL,0
"",LAX,388,50506,NRT,0
"",LAX,388 772,9342,CDG,0
"",LAX,388 77W,35960,ICN,0
"",LAX,733 73H 73C 73W,63723,DEN,0
"",LAX,733 73W 73C,64431,SFO,0
"",LAX,734,11222,SJD,0
"",LAX,734 73H 73G 739 73J,11828,PDX,0
"",LAX,737,6955,YEG,0
"",LAX,737,6977,YVR,0
"",LAX,737,6987,YYC,0
"",LAX,737,11084,MEX,0
"",LAX,737,21282,MEX,0
"",LAX,738,4743,BDL,0
"",LAX,738,4772,BNA,0
"",LAX,738,5029,CMH,0
"",LAX,738,5111,DCA,0
"",LAX,738,5547,IAD,0
"",LAX,738,5571,IND,0
"",LAX,738,5679,LAS,0
"",LAX,738,6283,ORD,0
"",LAX,738,6369,PBI,0
"",LAX,738,6599,PIT,0
"",LAX,738,6652,RDU,0
"",LAX,738,6774,SFO,0
"",LAX,738,6997,YYZ,0
"",LAX,738,10936,CUN,0
"",LAX,738,10975,GDL,0
"",LAX,738,17685,PTY,0
"",LAX,738,20450,CMH,0
"",LAX,738,20774,GDL,0
"",LAX,738,21182,LIR,0
"",LAX,738,21301,MIA,0
"",LAX,738,21647,RDU,0
"",LAX,738,56888,ITO,0
"",LAX,738,57523,PVR,0
"",LAX,738,58633,BDL,0
"",LAX,738,58656,BNA,0
"",LAX,738,58887,CMH,0
"",LAX,738,58967,DCA,0
"",LAX,738,59360,IAD,0
"",LAX,738,59386,IND,0
"",LAX,738,59480,LAS,0
"",LAX,738,59924,ORD,0
"",LAX,738,60217,PIT,0
"",LAX,738,60261,RDU,0
"",LAX,738,60356,SFO,0
"",LAX,738,60519,YYZ,0
"",LAX,738 739,57189,MSY,0
"",LAX,738 739 320 319,55993,CLE,0
"",LAX,738 73H,20322,BNA,0
"",LAX,738 73H,63611,BWI,0
"",LAX,738 73W 73H,63855,HOU,0
"",LAX,738 753 320 739 752 319,57322,ORD,0
"",LAX,738 753 777 739,56578,HNL,0
"",LAX,738 757,4797,BOS,0
"",LAX,738 757,58674,BOS,0
"",LAX,738 763 753 757 739 320,21402,MSP,0
"",LAX,738 763 757 M83,5245,DFW,0
"",LAX,738 M83,4721,AUS,0
"",LAX,738 M83,58615,AUS,0
"",LAX,739,11781,MZT,0
"",LAX,739,12048,ZIH,0
"",LAX,739 320,57620,SEA,0
"",LAX,739 320,57730,SJD,0
"",LAX,739 320 319 738 753 752,56144,DEN,0
"",LAX,739 734 73J,12043,YVR,0
"",LAX,739 738,56050,CUN,0
"",LAX,739 738 319 752 753,56341,EWR,0
"",LAX,739 73H,11869,PVR,0
"",LAX,739 757 320 738,21824,SLC,0
"",LAX,73C 733 73W,64457,SLC,0
"",LAX,73C 73W,63422,ABQ,0
"",LAX,73C 73W,63497,AUS,0
"",LAX,73C 73W 733 73H,64560,TUS,0
"",LAX,73C 73W 733 73H 738,64466,SMF,0
"",LAX,73G,24875,ATL,0
"",LAX,73G 738,51688,MSP,0
"",LAX,73H,11541,ANC,0
"",LAX,73H,11618,DCA,0
"",LAX,73H,11647,GDL,0
"",LAX,73H,11763,MEX,0
"",LAX,73H,12049,ZLO,0
"",LAX,73H,20348,BOS,0
"",LAX,73H,21737,SEA,0
"",LAX,73H,64672,YEG,0
"",LAX,73H 73W,64187,MSY,0
"",LAX,73H 73W,64401,SAT,0
"",LAX,73H 73W,64759,YVR,0
"",LAX,73J 734,12002,SJD,0
"",LAX,73J 739 73G 734 73H,11940,SEA,0
"",LAX,73W,25107,HOU,0
"",LAX,73W,63457,ATL,0
"",LAX,73W,64156,MKE,0
"",LAX,73W,64350,RNO,0
"",LAX,73W,64497,STL,0
"",LAX,73W,64810,YYC,0
"",LAX,73W 733,63773,ELP,0
"",LAX,73W 733 73C 73H 738,64441,SJC,0
"",LAX,73W 73C 733,63937,LAS,0
"",LAX,73W 73C 733 738,64283,PHX,0
"",LAX,73W 73C 738 733 73H,64205,OAK,0
"",LAX,73W 73C 73H 733,64025,MCI,0
"",LAX,73W 73H,63541,BNA,0
"",LAX,73W 73H,64105,MDW,0
"",LAX,744,17526,TPE,0
"",LAX,744,21505,NRT,0
"",LAX,744,46803,BNE,0
"",LAX,744,46946,JFK,0
"",LAX,744 388,12787,LHR,0
"",LAX,744 388,14733,LHR,0
"",LAX,744 388,47126,SYD,0
"",LAX,744 77L,45043,ICN,0
"",LAX,74H,38301,FRA,0
"",LAX,74M 747,36249,AMS,0
"",LAX,752,55885,BOS,0
"",LAX,752,57050,LIH,0
"",LAX,752,57097,MCO,0
"",LAX,752 738 319 320 739,56947,LAS,0
"",LAX,752 739 738 753 320 319,56773,IAH,0
"",LAX,753,56929,KOA,0
"",LAX,753 320 319 752 739 738,56649,IAD,0
"",LAX,753 738,57234,OGG,0
"",LAX,753 76W 757,20836,HNL,0
"",LAX,757,5524,HNL,0
"",LAX,757,5660,KOA,0
"",LAX,757,5897,LIH,0
"",LAX,757,6210,OGG,0
"",LAX,757,20817,GUA,0
"",LAX,757,21010,KOA,0
"",LAX,757,21178,LIH,0
"",LAX,757,21518,OGG,0
"",LAX,757,21776,SJO,0
"",LAX,757,28984,HNL,0
"",LAX,757,56909,JFK,0
"",LAX,757,59341,HNL,0
"",LAX,757,59474,KOA,0
"",LAX,757,59590,LIH,0
"",LAX,757,59855,OGG,0
"",LAX,757 738,5959,MCO,0
"",LAX,757 738,59644,MCO,0
"",LAX,757 739,21227,MCO,0
"",LAX,757 76W 763 739,20164,ATL,0
"",LAX,763,30674,OGG,0
"",LAX,763,37699,LIM,0
"",LAX,763,44018,RAR,0
"",LAX,763 757 739 753,20638,DTW,0
"",LAX,76W,20830,HND,0
"",LAX,76W 752,20955,JFK,0
"",LAX,772,9889,PPT,0
"",LAX,772,13311,FCO,0
"",LAX,772,20407,CDG,0
"",LAX,772,39878,TLV,0
"",LAX,772 773,43861,AKL,0
"",LAX,773,16746,PEK,0
"",LAX,773,34757,NRT,0
"",LAX,773,43961,LHR,0
"",LAX,777,5484,GRU,0
"",LAX,777,6638,PVG,0
"",LAX,777,42914,HND,0
"",LAX,777,51423,JED,0
"",LAX,777,52147,ICN,0
"",LAX,777,57045,LHR,0
"",LAX,777,57785,SYD,0
"",LAX,777,58385,VKO,0
"",LAX,777,59316,GRU,0
"",LAX,777 388,59847,NRT,0
"",LAX,777 763 757,59729,MIA,0
"",LAX,777 763 757 738,6057,MIA,0
"",LAX,777 773,6191,NRT,0
"",LAX,77L,21900,SYD,0
"",LAX,77W,5855,LHR,0
"",LAX,77W,15695,TPE,0
"",LAX,77W,17922,HKG,0
"",LAX,77W,35897,GRU,0
"",LAX,77W,43143,NRT,0
"",LAX,77W,52570,IST,0
"",LAX,77W,59583,LHR,0
"",LAX,77W,60459,TPE,0
"",LAX,77W,61010,BNE,0
"",LAX,77W,61115,MEL,0
"",LAX,77W,61217,SYD,0
"",LAX,788,57223,NRT,0
"",LAX,788,57517,PVG,0
"",LAX,BE1,67543,IGM,0
"",LAX,BE1,67552,MCE,0
"",LAX,BE1,67564,PRC,0
"",LAX,BE1,67570,VIS,0
"",LAX,CR7,59008,DEN,0
"",LAX,CR7,59367,IAH,0
"",LAX,CR7,60375,SJC,0
"",LAX,CR7,60399,SLC,0
"",LAX,CRJ,60468,TUS,0
"",LAX,ER4,20827,HMO,0
"",LAX,M80,28910,BLI,0
"",LAX,M80,28942,EUG,0
"",LAX,M80,29058,MFR,0
"",LAX,M83,6852,STL,0
"",LAX,M83,60419,STL,0
"",LAX,M83 738,6803,SJD,0
"",LAX,M83 738,60380,SJD,0
"",LAX,PL2,997,LAS,0
"",LAZ,EMB,7810,SSA,0
"",LBA,310,45793,ISB,0
"",LBA,319,14734,LHR,0
"",LBA,320,66386,ACE,0
"",LBA,320,66401,AYT,0
"",LBA,320,66406,BCN,0
"",LBA,320,66435,BJV,0
"",LBA,320,66443,DLM,0
"",LBA,320,66456,FAO,0
"",LBA,320,66470,HER,0
"",LBA,320,66487,LCA,0
"",LBA,320,66533,MAH,0
"",LBA,320,66574,PMI,0
"",LBA,320,66585,TFS,0
"",LBA,733,39234,AMS,0
"",LBA,733,39236,BCN,0
"",LBA,733,39261,BUD,0
"",LBA,733,39264,CDG,0
"",LBA,733,39269,DBV,0
"",LBA,733,39278,DUS,0
"",LBA,733,39318,FCO,0
"",LBA,733,39325,FUE,0
"",LBA,733,39353,JER,0
"",LBA,733,39399,MAH,0
"",LBA,733,39440,MJV,0
"",LBA,733,39443,NCE,0
"",LBA,733,39482,PRG,0
"",LBA,733,39485,PSA,0
"",LBA,733,39507,VCE,0
"",LBA,733 73H,39350,IBZ,0
"",LBA,733 73H 752,39314,FAO,0
"",LBA,738,25815,ACE,0
"",LBA,738,25860,AGP,0
"",LBA,738,25931,ALC,0
"",LBA,738,26041,BGY,0
"",LBA,738,26386,CFU,0
"",LBA,738,26411,CHQ,0
"",LBA,738,26609,DUB,0
"",LBA,738,26774,FAO,0
"",LBA,738,26850,FUE,0
"",LBA,738,26865,GDN,0
"",LBA,738,26901,GRO,0
"",LBA,738,27000,IBZ,0
"",LBA,738,27013,KGS,0
"",LBA,738,27038,KRK,0
"",LBA,738,27119,LIG,0
"",LBA,738,27296,MJV,0
"",LBA,738,27315,MLA,0
"",LBA,738,27333,MPL,0
"",LBA,738,27596,PMI,0
"",LBA,738,27660,PSA,0
"",LBA,738,28047,TFS,0
"",LBA,738,28153,TSF,0
"",LBA,73H,39322,FNC,0
"",LBA,73H,39355,KGS,0
"",LBA,73H,39511,ZTH,0
"",LBA,73H,53090,DLM,0
"",LBA,73H,53159,IBZ,0
"",LBA,73H,53394,PMI,0
"",LBA,73H,53454,TFS,0
"",LBA,73H 733 752 75W,39223,AGP,0
"",LBA,73H 75W,39275,DLM,0
"",LBA,752,39249,BJV,0
"",LBA,752,39394,LPA,0
"",LBA,752,39494,RHO,0
"",LBA,752 733 73H 75W,39477,PMI,0
"",LBA,752 73H,39502,TFS,0
"",LBA,752 75W,39469,PFO,0
"",LBA,75W,39390,LCA,0
"",LBA,75W 733 752 73H,39231,ALC,0
"",LBA,75W 73H,39345,HER,0
"",LBA,75W 752,39215,ACE,0
"",LBA,CR9,49880,CPH,0
"",LBA,DH4,15058,BHD,0
"",LBA,J41,51755,ABZ,0
"",LBA,J41,51779,SOU,0
"",LBB,735 73W 73C,63679,DAL,0
"",LBB,73W 735,63498,AUS,0
"",LBB,73W 73C,63938,LAS,0
"",LBB,ER4 M80,59095,DFW,0
"",LBB,M80 M83,5246,DFW,0
"",LBC,320,62791,GDN,0
"",LBC,738,26042,BGY,0
"",LBC,738,27597,PMI,0
"",LBC,738,27661,PSA,0
"",LBD,319,48486,CEK,0
"",LBD,319,51019,ROV,0
"",LBD,320,48672,OVB,0
"",LBD,320,50929,LED,0
"",LBD,320,55511,AER,0
"",LBD,320,55520,CEK,0
"",LBD,320,55590,GOJ,0
"",LBD,320,55604,KJA,0
"",LBD,320,55613,KRR,0
"",LBD,320,55625,KUF,0
"",LBD,320,55631,KZN,0
"",LBD,320,55710,SVX,0
"",LBD,320,55738,UFA,0
"",LBD,321,48521,DME,0
"",LBD,733 738,65923,KJA,0
"",LBD,735,2821,DME,0
"",LBD,735,2843,LED,0
"",LBD,735,2845,OVB,0
"",LBD,735,2847,SGC,0
"",LBD,737,51705,AER,0
"",LBD,737,51723,HMA,0
"",LBD,737,51727,KJA,0
"",LBD,737,51729,KRR,0
"",LBD,737,51731,KZN,0
"",LBD,737,51744,LED,0
"",LBD,737,51745,NJC,0
"",LBD,737,51746,OVB,0
"",LBD,737,51748,REN,0
"",LBD,737,51750,SVX,0
"",LBD,737,51751,TJM,0
"",LBD,738,47756,REN,0
"",LBD,738,65940,LED,0
"",LBD,73G,19280,URC,0
"",LBE,319,43419,FLL,0
"",LBE,320,43489,MCO,0
"",LBE,320,43510,MYR,0
"",LBF,BE1,67531,DEN,0
"",LBJ,AT7,29634,DPS,0
"",LBJ,AT7,29649,ENE,0
"",LBL,BE1,67522,DDC,0
"",LBL,BE1 BEH,67532,DEN,0
"",LBU,320,10759,KUL,0
"",LBU,738 734,40658,KUL,0
"",LBU,738 AT7,40512,BKI,0
"",LBV,319,30725,ABJ,0
"",LBV,319,30731,BZV,0
"",LBV,319,30744,PNR,0
"",LBV,320,22002,COO,0
"",LBV,320 319,48796,DLA,0
"",LBV,320 319,48865,JNB,0
"",LBV,732,46662,BZV,0
"",LBV,732 733,46665,COO,0
"",LBV,733,46674,PNR,0
"",LBV,737,46718,DLA,0
"",LBV,738,12121,CMN,0
"",LBV,738,12266,SSG,0
"",LBV,738,23669,ADD,0
"",LBV,738 73W,63112,DLA,0
"",LBV,739,52332,DLA,0
"",LBV,73W 738,63132,KGL,0
"",LBV,772 77W,9343,CDG,0
"",LBV,AT7,20003,COO,0
"",LBV,AT7,20009,SSG,0
"",LCA,318,18053,OTP,0
"",LCA,318,48102,OTP,0
"",LCA,319,127,ZRH,0
"",LCA,319,35343,BEG,0
"",LCA,320,4278,ATH,0
"",LCA,320,4439,SKG,0
"",LCA,320,7756,VIE,0
"",LCA,320,9344,CDG,0
"",LCA,320,12965,ATH,0
"",LCA,320,14639,LGW,0
"",LCA,320,18028,AMS,0
"",LCA,320,18029,ATH,0
"",LCA,320,18031,BEY,0
"",LCA,320,18032,CDG,0
"",LCA,320,18033,FRA,0
"",LCA,320,18034,HER,0
"",LCA,320,18050,LHR,0
"",LCA,320,18052,MUC,0
"",LCA,320,18054,SKG,0
"",LCA,320,18055,SOF,0
"",LCA,320,18056,SVO,0
"",LCA,320,18057,TLV,0
"",LCA,320,18058,ZRH,0
"",LCA,320,24092,AUH,0
"",LCA,320,29877,ATH,0
"",LCA,320,29902,BAH,0
"",LCA,320,30832,VIE,0
"",LCA,320,47409,DOH,0
"",LCA,320,54596,BSL,0
"",LCA,320,54965,LGW,0
"",LCA,320,55055,LPL,0
"",LCA,320,55201,MXP,0
"",LCA,320,55711,SVX,0
"",LCA,320,62633,BEG,0
"",LCA,320,62676,BUD,0
"",LCA,320,62921,OTP,0
"",LCA,320,62978,SOF,0
"",LCA,320,65003,IEV,0
"",LCA,320,66482,LBA,0
"",LCA,320,66526,LTN,0
"",LCA,320 321,66423,BHX,0
"",LCA,321,38618,MUC,0
"",LCA,321,51852,BFS,0
"",LCA,321,51927,MAN,0
"",LCA,321,66505,LGW,0
"",LCA,321,66550,MAN,0
"",LCA,321 320,40067,BEY,0
"",LCA,321 320,51103,SVO,0
"",LCA,32A 321,38302,FRA,0
"",LCA,32S,19778,HAJ,0
"",LCA,32S,19948,SXF,0
"",LCA,733,13842,MSQ,0
"",LCA,733 744 763,58263,LED,0
"",LCA,735,15792,RIX,0
"",LCA,737,46268,DOK,0
"",LCA,737,46279,HRK,0
"",LCA,737,46346,LWO,0
"",LCA,737,46356,ODS,0
"",LCA,738,39879,TLV,0
"",LCA,738 734,48522,DME,0
"",LCA,73H,22270,ARN,0
"",LCA,73H,22524,LGW,0
"",LCA,73H,22623,OSL,0
"",LCA,73H,53074,CWL,0
"",LCA,73H,53104,EMA,0
"",LCA,73H,53200,LGW,0
"",LCA,73H,53242,LTN,0
"",LCA,73H,53281,MAN,0
"",LCA,73H,53531,LGW,0
"",LCA,73H,53551,MAN,0
"",LCA,73H 75W,39419,MAN,0
"",LCA,73J,46310,KBP,0
"",LCA,73W,47789,KRR,0
"",LCA,752,51860,BHX,0
"",LCA,752,51908,LGW,0
"",LCA,757,19705,DUS,0
"",LCA,75W,39377,LBA,0
"",LCA,75W,53034,BHX,0
"",LCA,75W,53145,GLA,0
"",LCA,763,50930,LED,0
"",LCA,767,14735,LHR,0
"",LCA,773,23195,DXB,0
"",LCA,773,23300,MLA,0
"",LCA,AT7,33735,TLV,0
"",LCA,E70,41214,CAI,0
"",LCA,E90,3888,KIV,0
"",LCA,E90,24568,SOF,0
"",LCA,E95,39152,WAW,0
"",LCA,E95 E75 319,47948,AMM,0
"",LCE,733,37448,GCM,0
"",LCE,L4T,45240,GCM,0
"",LCE,L4T,45241,GJA,0
"",LCE,L4T,45251,PEU,0
"",LCE,L4T,45252,RTB,0
"",LCE,L4T,45256,SAP,0
"",LCE,L4T,45259,TGU,0
"",LCG,319 320 321,32702,MAD,0
"",LCG,320,32304,BCN,0
"",LCG,320,32613,LHR,0
"",LCG,320,62140,BCN,0
"",LCG,320,62202,BIO,0
"",LCG,320,62307,LHR,0
"",LCG,320,62400,SVQ,0
"",LCG,E90,60635,MAD,0
"",LCH,ERD,59096,DFW,0
"",LCK,320,29120,PIE,0
"",LCK,M80,29187,SFB,0
"",LCR,BE1,3792,ACR,0
"",LCR,BE1,3833,LET,0
"",LCX,320,30979,SHA,0
"",LCY,318,5623,JFK,0
"",LCY,318,12746,JFK,0
"",LCY,AR8,65037,AMS,0
"",LCY,AR8,65040,BVE,0
"",LCY,AR8,65046,DRS,0
"",LCY,AR8,65047,DUB,0
"",LCY,AR8,65049,FLR,0
"",LCY,AR8 E70,14501,DUS,0
"",LCY,AR8 F50,65063,NTE,0
"",LCY,AT5,49579,JER,0
"",LCY,D38,51651,BRN,0
"",LCY,DH4,37921,LUX,0
"",LCY,E70 E90,14518,FLR,0
"",LCY,E90,13312,FCO,0
"",LCY,E90,13470,LIN,0
"",LCY,E90,14537,GRX,0
"",LCY,F50,9848,ORY,0
"",LCY,F50,65038,ANR,0
"",LCY,F50,65039,BES,0
"",LCY,F50,65045,DOL,0
"",LCY,F50,65065,ORY,0
"",LCY,F50 AR8,9922,RTM,0
"",LCY,F50 AR8,65066,RTM,0
"",LDB,319,34208,CGH,0
"",LDB,320,34234,CWB,0
"",LDB,320,34309,GRU,0
"",LDB,738 73G,28629,CWB,0
"",LDB,738 73G,28707,GRU,0
"",LDB,73G,28591,CGH,0
"",LDB,AT7,8721,MGF,0
"",LDB,AT7,8765,POA,0
"",LDB,E90,8572,CGB,0
"",LDB,E90 AT7,8623,CWB,0
"",LDB,E95 AT7 E90,8881,VCP,0
"",LDE,319,31046,BRU,0
"",LDE,738,26043,BGY,0
"",LDE,738,27911,STN,0
"",LDE,CR7,4603,ORY,0
"",LDS,320,18599,HRB,0
"",LDS,320,41513,DLC,0
"",LDY,738,26089,BHX,0
"",LDY,738,26775,FAO,0
"",LDY,738,27176,LPL,0
"",LDY,738,27552,PIK,0
"",LDY,738,27912,STN,0
"",LEA,100,61162,PER,0
"",LEB,CNA,3626,BOS,0
"",LEB,CNA,3642,HPN,0
"",LEC,AT7,8824,SSA,0
"",LED,319,28299,DUS,0
"",LED,319,39626,GVA,0
"",LED,319,50770,ARN,0
"",LED,319,50798,CEK,0
"",LED,319,50809,DUS,0
"",LED,319,50821,FRA,0
"",LED,319,50829,GYD,0
"",LED,319,50832,HAM,0
"",LED,319,50853,IST,0
"",LED,319,50884,KRR,0
"",LED,319,50971,MRV,0
"",LED,319,50976,MUC,0
"",LED,319,51008,PRG,0
"",LED,319,51175,SXF,0
"",LED,319,51184,TJM,0
"",LED,319,51191,TSE,0
"",LED,319,51195,UGC,0
"",LED,319,51206,VIE,0
"",LED,319,51208,VKO,0
"",LED,319 320,37039,MLA,0
"",LED,319 320,38142,DUS,0
"",LED,319 320,50758,AER,0
"",LED,319 320,50804,DME,0
"",LED,319 320,50815,EVN,0
"",LED,319 320,50861,KGD,0
"",LED,319 734 738,48523,DME,0
"",LED,319 A81,50888,KUF,0
"",LED,319 A81,50966,MMK,0
"",LED,319 A81,51001,PEE,0
"",LED,319 A81,51193,UFA,0
"",LED,320,4279,ATH,0
"",LED,320,4353,HER,0
"",LED,320,4427,RHO,0
"",LED,320,4440,SKG,0
"",LED,320,11357,VCE,0
"",LED,320,13549,MXP,0
"",LED,320,15414,NBE,0
"",LED,320,22819,CIT,0
"",LED,320,24542,BOJ,0
"",LED,320,32021,KSQ,0
"",LED,320,32050,NVI,0
"",LED,320,32125,UGC,0
"",LED,320,35735,ALA,0
"",LED,320,44417,KLV,0
"",LED,320,48708,SKG,0
"",LED,320,50783,BHK,0
"",LED,320,50786,BOJ,0
"",LED,320,50794,CDG,0
"",LED,320,50812,DYU,0
"",LED,320,50819,FCO,0
"",LED,320,50823,FRU,0
"",LED,320,50837,HER,0
"",LED,320,50863,KGF,0
"",LED,320,50877,KJA,0
"",LED,320,50887,KSQ,0
"",LED,320,50893,LBD,0
"",LED,320,50978,MXP,0
"",LED,320,50982,NCE,0
"",LED,320,50985,NMA,0
"",LED,320,50989,NVI,0
"",LED,320,50995,OSS,0
"",LED,320,50998,OVB,0
"",LED,320,55539,DME,0
"",LED,320,55571,DYU,0
"",LED,320,55580,EVN,0
"",LED,320,55651,LLK,0
"",LED,320,55691,ROV,0
"",LED,320,55712,SVX,0
"",LED,320,55731,TIV,0
"",LED,320,55733,TJU,0
"",LED,320,57999,KBP,0
"",LED,320,62141,BCN,0
"",LED,320 319,44462,PRG,0
"",LED,320 319,50752,AAQ,0
"",LED,320 319,50764,ALA,0
"",LED,320 319,51030,SIP,0
"",LED,320 319,51171,SVX,0
"",LED,320 319 321,9345,CDG,0
"",LED,320 32A,39783,ZRH,0
"",LED,320 757,33755,GYD,0
"",LED,321,14736,LHR,0
"",LED,321 320,38619,MUC,0
"",LED,321 320,49881,CPH,0
"",LED,321 320 738,51104,SVO,0
"",LED,321 738,52571,IST,0
"",LED,32A 321 320,38304,FRA,0
"",LED,32S 319,13313,FCO,0
"",LED,333,31461,PEK,0
"",LED,333,48688,PEK,0
"",LED,733,2839,LBD,0
"",LED,733,58309,PED,0
"",LED,733 744,58319,RHO,0
"",LED,733 744 763,58260,LCA,0
"",LED,734 735 73N,46311,KBP,0
"",LED,735,1992,ARH,0
"",LED,735,2002,MMK,0
"",LED,735,2006,SCW,0
"",LED,735,2829,DYU,0
"",LED,735,47282,EVN,0
"",LED,735,48604,KBP,0
"",LED,735,58167,DME,0
"",LED,735,58218,FCO,0
"",LED,735,58292,MXP,0
"",LED,736 73H 73W 73G,49757,ARN,0
"",LED,737,36253,AMS,0
"",LED,737,51718,DYU,0
"",LED,737,51737,LBD,0
"",LED,737,66138,FRU,0
"",LED,737,66153,OSS,0
"",LED,738,2370,DME,0
"",LED,738,2387,OVB,0
"",LED,738,47757,REN,0
"",LED,738,58208,DWC,0
"",LED,738,65924,KJA,0
"",LED,738,65938,LBD,0
"",LED,738,65950,NSK,0
"",LED,738 320,48673,OVB,0
"",LED,738 73G,7700,TXL,0
"",LED,739 738,39880,TLV,0
"",LED,73G 738,58386,VKO,0
"",LED,73H,22624,OSL,0
"",LED,73H,47835,YKS,0
"",LED,752,32044,NMA,0
"",LED,757,31984,AZN,0
"",LED,757,31987,BHK,0
"",LED,757,32008,FEG,0
"",LED,757,33774,KVD,0
"",LED,757 320,32063,SKD,0
"",LED,763,50775,AYT,0
"",LED,763,50895,LCA,0
"",LED,763,51014,RHO,0
"",LED,763,51182,TFS,0
"",LED,763,58228,HKT,0
"",LED,763,58295,NBE,0
"",LED,763,58316,PUJ,0
"",LED,763 320,50779,BCN,0
"",LED,763 320,51033,SKD,0
"",LED,763 320,51178,TAS,0
"",LED,763 320,51187,TLV,0
"",LED,764 320,32092,TAS,0
"",LED,772,35961,ICN,0
"",LED,77L 77W,23196,DXB,0
"",LED,A81,28300,KZN,0
"",LED,A81,50858,KBP,0
"",LED,A81,50890,KZN,0
"",LED,A81,50992,OMS,0
"",LED,A81,51026,SCW,0
"",LED,A81 319,50768,ARH,0
"",LED,A81 319,51020,ROV,0
"",LED,ATR,48585,HEL,0
"",LED,CR2,19,KZN,0
"",LED,CR2,27,NBC,0
"",LED,CR2,41,UUA,0
"",LED,CR2,2888,CSY,0
"",LED,CR2,2908,IAR,0
"",LED,CR2,2915,KVX,0
"",LED,CR2,2924,MCX,0
"",LED,CR2,2936,SKX,0
"",LED,CR2,2953,VOG,0
"",LED,CR2,2957,VOZ,0
"",LED,CR2,19516,CEE,0
"",LED,CR2,19528,UCT,0
"",LED,CR2,66076,TJM,0
"",LED,CRJ E75 E95,13843,MSQ,0
"",LED,DH4,15793,RIX,0
"",LED,E70 CR9,44915,TLL,0
"",LED,E75,39153,WAW,0
"",LED,E90,3889,KIV,0
"",LED,E90,35815,TSE,0
"",LED,S20,66232,EGO,0
"",LED,S20,66238,VNO,0
"",LED,S20,66241,VOZ,0
"",LED,SU9,562,ASF,0
"",LED,YK2,32173,IJK,0
"",LEH,BEH,51808,LYS,0
"",LEI,319 320,54966,LGW,0
"",LEI,320,31047,BRU,0
"",LEI,320,62142,BCN,0
"",LEI,321,66424,BHX,0
"",LEI,321,66551,MAN,0
"",LEI,738,7555,PMI,0
"",LEI,738,26508,CRL,0
"",LEI,738,26610,DUB,0
"",LEI,738,26737,EMA,0
"",LEI,738,27416,NRN,0
"",LEI,738,27913,STN,0
"",LEI,73H,31905,SVQ,0
"",LEI,73H,53282,MAN,0
"",LEI,ATR,60636,MAD,0
"",LEI,ATR,60693,SVQ,0
"",LEJ,319,50676,BRE,0
"",LEJ,319,50687,DME,0
"",LEJ,319 320,62143,BCN,0
"",LEJ,319 CRJ,1613,STR,0
"",LEJ,320,52572,IST,0
"",LEJ,321,19714,FNC,0
"",LEJ,321,19763,FUE,0
"",LEJ,321,19843,LPA,0
"",LEJ,321,19898,PMI,0
"",LEJ,321,19958,TFS,0
"",LEJ,321,50666,AYT,0
"",LEJ,32S,19648,ACE,0
"",LEJ,32S,19657,AGA,0
"",LEJ,32S,19683,DJE,0
"",LEJ,32S,19800,HER,0
"",LEJ,32S,19914,RHO,0
"",LEJ,738,7014,ACE,0
"",LEJ,738,7053,AYT,0
"",LEJ,738,7237,FNC,0
"",LEJ,738,7263,FUE,0
"",LEJ,738,7326,HER,0
"",LEJ,738,7339,HRG,0
"",LEJ,738,7370,KGS,0
"",LEJ,738,7655,TFS,0
"",LEJ,738,27914,STN,0
"",LEJ,738,65497,AYT,0
"",LEJ,738 320,7556,PMI,0
"",LEJ,73H,65345,RHO,0
"",LEJ,757,19665,AYT,0
"",LEJ,CR7 E90 735,38305,FRA,0
"",LEJ,CRJ,1379,DUS,0
"",LEJ,CRJ 319 320,1299,CGN,0
"",LEJ,S20,24278,AMS,0
"",LEJ,S20,24282,CDG,0
"",LEJ,S20,24314,ZRH,0
"",LEQ,DHT BNT,33313,ISC,0
"",LET,320 E90 318,12336,BOG,0
"",LET,BE1,3832,LCR,0
"",LET,BE1,3837,LPD,0
"",LET,BE1,3856,TCD,0
"",LEX,320,29121,PIE,0
"",LEX,717,20639,DTW,0
"",LEX,CR7,4954,CLT,0
"",LEX,CR7,58813,CLT,0
"",LEX,CRJ,3570,ATL,0
"",LEX,ERD,59097,DFW,0
"",LEX,M80,28952,FLL,0
"",LEX,M80,29091,PGD,0
"",LEX,M80 320,29188,SFB,0
